"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
0.062700,-0.090,-0.310,-5.053,0.520,0.062700,-1.223,-1.526,0.168,0.530,0.062700,-1.219,-1.199,0.579,0.525,0.062700,-1.092,0.911,0.974,0.520,0.062700,-1.204,-1.849,0.100,0.520,0.062700,-1.463,-0.505,1.360,0.520,0.062700,-0.896,-1.780,-1.600,0.525,0.062700,1.048,-1.917,1.702,0.525,0.062700,-2.063,-2.904,1.853,0.525,0.062700,-1.053,-0.579,0.105,0.525,0.062700,-0.540,-0.745,-1.761,0.525,0.062700,-1.126,-0.720,0.598,0.530,0.062700,-0.403,-0.335,0.847,0.525,0.062700,-0.476,0.930,-0.369,0.525,0.062700,-0.232,0.139,-1.726,0.525,0.062700,-0.784,-1.399,-1.580,0.530,0.062700,-0.164,2.054,-0.042,0.525,0.062700,-0.935,-0.774,-0.422,0.520,0.062700,-0.549,-1.062,-1.082,0.520,0.062700,0.398,0.100,-0.105,0.530,0.062700,-1.179,-2.322,-0.672,0.520,0.062700,-1.009,-2.254,1.145,0.525,0.062700,-1.497,-3.641,-1.136,0.520,0.062700,-1.604,-2.151,4.369,0.520,0.062700,-0.799,-0.237,-0.418,0.520,0.062700,0.608,-0.481,0.315,0.520,0.062700,-0.720,-1.375,0.716,0.525,0.062700,0.584,1.658,-2.718,0.525,0.062700,0.657,-3.451,1.560,0.525,0.062700,-0.090,-1.175,-0.090,0.520
0.066000,-0.095,-0.339,-5.131,0.520,0.066000,-1.233,-1.497,0.217,0.530,0.066000,-1.214,-1.136,0.598,0.525,0.066000,-1.013,0.984,0.833,0.520,0.066000,-1.223,-1.819,0.173,0.520,0.066000,-1.424,-0.364,1.321,0.520,0.066000,-0.930,-1.873,-1.560,0.530,0.066000,0.945,-2.039,1.521,0.525,0.066000,-2.088,-2.615,2.132,0.520,0.066000,-1.038,-0.559,0.066,0.525,0.066000,-0.549,-0.803,-1.819,0.520,0.066000,-1.111,-0.662,0.569,0.525,0.066000,-0.408,-0.310,0.779,0.525,0.066000,-0.432,0.926,-0.476,0.525,0.066000,-0.217,0.115,-1.810,0.525,0.066000,-0.808,-1.473,-1.580,0.525,0.066000,-0.085,2.054,-0.115,0.520,0.066000,-0.930,-0.794,-0.452,0.525,0.066000,-0.564,-1.096,-1.121,0.525,0.066000,0.388,0.100,-0.178,0.525,0.066000,-1.223,-2.361,-0.554,0.520,0.066000,-1.048,-2.156,1.223,0.525,0.066000,-1.585,-3.729,-0.852,0.520,0.066000,-1.619,-1.736,4.491,0.520,0.066000,-0.779,-0.252,-0.486,0.525,0.066000,0.564,-0.491,0.222,0.520,0.066000,-0.745,-1.336,0.701,0.525,0.066000,0.628,1.766,-2.703,0.525,0.066000,0.510,-3.509,1.414,0.525,0.066000,-0.125,-1.170,-0.154,0.525
0.069300,-0.105,-0.369,-5.204,0.520,0.069300,-1.243,-1.463,0.266,0.525,0.069300,-1.214,-1.072,0.613,0.525,0.069300,-0.945,1.048,0.686,0.525,0.069300,-1.243,-1.785,0.247,0.525,0.069300,-1.385,-0.227,1.267,0.520,0.069300,-0.965,-1.961,-1.512,0.525,0.069300,0.833,-2.132,1.350,0.520,0.069300,-2.098,-2.288,2.386,0.525,0.069300,-1.018,-0.545,0.027,0.530,0.069300,-0.559,-0.862,-1.863,0.525,0.069300,-1.092,-0.608,0.540,0.525,0.069300,-0.403,-0.276,0.706,0.525,0.069300,-0.379,0.911,-0.569,0.530,0.069300,-0.203,0.100,-1.893,0.525,0.069300,-0.828,-1.556,-1.565,0.525,0.069300,-0.007,2.059,-0.173,0.525,0.069300,-0.926,-0.808,-0.476,0.525,0.069300,-0.584,-1.131,-1.155,0.520,0.069300,0.383,0.105,-0.247,0.525,0.069300,-1.263,-2.391,-0.432,0.520,0.069300,-1.082,-2.059,1.297,0.520,0.069300,-1.658,-3.797,-0.545,0.520,0.069300,-1.609,-1.316,4.574,0.520,0.069300,-0.755,-0.271,-0.559,0.525,0.069300,0.530,-0.505,0.134,0.520,0.069300,-0.764,-1.287,0.686,0.525,0.069300,0.672,1.878,-2.674,0.530,0.069300,0.364,-3.553,1.287,0.525,0.069300,-0.164,-1.170,-0.222,0.525
0.072600,-0.115,-0.403,-5.282,0.520,0.072600,-1.253,-1.419,0.310,0.525,0.072600,-1.204,-1.004,0.623,0.525,0.072600,-0.872,1.096,0.545,0.525,0.072600,-1.267,-1.741,0.325,0.525,0.072600,-1.341,-0.095,1.199,0.525,0.072600,-1.004,-2.049,-1.448,0.530,0.072600,0.720,-2.210,1.189,0.525,0.072600,-2.098,-1.937,2.591,0.520,0.072600,-1.004,-0.535,-0.022,0.530,0.072600,-0.574,-0.926,-1.912,0.520,0.072600,-1.077,-0.559,0.496,0.525,0.072600,-0.398,-0.252,0.637,0.525,0.072600,-0.335,0.906,-0.672,0.530,0.072600,-0.198,0.076,-1.971,0.525,0.072600,-0.862,-1.639,-1.551,0.525,0.072600,0.071,2.059,-0.222,0.525,0.072600,-0.916,-0.833,-0.510,0.520,0.072600,-0.608,-1.179,-1.184,0.520,0.072600,0.364,0.120,-0.320,0.520,0.072600,-1.306,-2.405,-0.300,0.525,0.072600,-1.116,-1.937,1.370,0.525,0.072600,-1.741,-3.822,-0.217,0.520,0.072600,-1.590,-0.901,4.613,0.525,0.072600,-0.745,-0.295,-0.628,0.520,0.072600,0.496,-0.510,0.042,0.525,0.072600,-0.779,-1.238,0.681,0.520,0.072600,0.716,1.990,-2.630,0.525,0.072600,0.222,-3.578,1.204,0.525,0.072600,-0.203,-1.170,-0.281,0.525
0.075900,-0.125,-0.442,-5.360,0.525,0.075900,-1.253,-1.375,0.349,0.520,0.075900,-1.199,-0.940,0.623,0.525,0.075900,-0.799,1.136,0.413,0.530,0.075900,-1.282,-1.697,0.393,0.525,0.075900,-1.292,0.027,1.116,0.525,0.075900,-1.043,-2.137,-1.375,0.525,0.075900,0.618,-2.264,1.043,0.525,0.075900,-2.083,-1.570,2.747,0.525,0.075900,-0.989,-0.525,-0.066,0.525,0.075900,-0.584,-0.999,-1.951,0.525,0.075900,-1.053,-0.510,0.452,0.525,0.075900,-0.393,-0.227,0.559,0.525,0.075900,-0.291,0.896,-0.764,0.530,0.075900,-0.188,0.061,-2.054,0.525,0.075900,-0.891,-1.726,-1.521,0.525,0.075900,0.139,2.059,-0.261,0.525,0.075900,-0.921,-0.857,-0.540,0.520,0.075900,-0.628,-1.219,-1.214,0.530,0.075900,0.359,0.120,-0.388,0.525,0.075900,-1.346,-2.415,-0.159,0.525,0.075900,-1.145,-1.819,1.443,0.525,0.075900,-1.814,-3.812,0.125,0.520,0.075900,-1.556,-0.486,4.603,0.525,0.075900,-0.730,-0.320,-0.691,0.525,0.075900,0.457,-0.510,-0.046,0.525,0.075900,-0.799,-1.199,0.667,0.525,0.075900,0.764,2.112,-2.581,0.530,0.075900,0.085,-3.592,1.136,0.525,0.075900,-0.237,-1.170,-0.339,0.525
0.079200,-0.134,-0.481,-5.433,0.520,0.079200,-1.258,-1.326,0.388,0.525,0.079200,-1.189,-0.877,0.613,0.525,0.079200,-0.730,1.160,0.281,0.530,0.079200,-1.297,-1.648,0.462,0.525,0.079200,-1.238,0.129,1.028,0.525,0.079200,-1.082,-2.225,-1.297,0.525,0.079200,0.510,-2.308,0.906,0.525,0.079200,-2.059,-1.184,2.855,0.520,0.079200,-0.969,-0.520,-0.115,0.525,0.079200,-0.598,-1.067,-1.990,0.525,0.079200,-1.038,-0.462,0.408,0.520,0.079200,-0.383,-0.208,0.486,0.525,0.079200,-0.242,0.891,-0.852,0.525,0.079200,-0.173,0.037,-2.137,0.520,0.079200,-0.926,-1.805,-1.487,0.525,0.079200,0.212,2.068,-0.291,0.525,0.079200,-0.916,-0.882,-0.569,0.520,0.079200,-0.652,-1.263,-1.238,0.525,0.079200,0.349,0.134,-0.462,0.520,0.079200,-1.385,-2.410,-0.017,0.525,0.079200,-1.165,-1.692,1.502,0.520,0.079200,-1.883,-3.753,0.476,0.520,0.079200,-1.507,-0.085,4.545,0.525,0.079200,-0.716,-0.344,-0.759,0.525,0.079200,0.422,-0.510,-0.139,0.525,0.079200,-0.813,-1.145,0.652,0.530,0.079200,0.813,2.239,-2.513,0.520,0.079200,-0.046,-3.587,1.101,0.525,0.079200,-0.266,-1.175,-0.398,0.525
0.082500,-0.149,-0.535,-5.507,0.525,0.082500,-1.258,-1.277,0.418,0.525,0.082500,-1.175,-0.808,0.598,0.525,0.082500,-0.662,1.184,0.154,0.525,0.082500,-1.306,-1.585,0.525,0.525,0.082500,-1.189,0.227,0.930,0.530,0.082500,-1.131,-2.308,-1.194,0.525,0.082500,0.408,-2.337,0.784,0.525,0.082500,-2.020,-0.799,2.913,0.520,0.082500,-0.955,-0.515,-0.164,0.520,0.082500,-0.618,-1.145,-2.020,0.525,0.082500,-1.013,-0.422,0.359,0.525,0.082500,-0.383,-0.193,0.413,0.530,0.082500,-0.203,0.886,-0.945,0.525,0.082500,-0.173,0.017,-2.210,0.520,0.082500,-0.960,-1.888,-1.443,0.525,0.082500,0.276,2.068,-0.310,0.530,0.082500,-0.916,-0.906,-0.589,0.520,0.082500,-0.676,-1.316,-1.253,0.530,0.082500,0.344,0.144,-0.530,0.520,0.082500,-1.424,-2.391,0.134,0.525,0.082500,-1.184,-1.556,1.546,0.520,0.082500,-1.946,-3.646,0.833,0.525,0.082500,-1.453,0.286,4.447,0.525,0.082500,-0.701,-0.379,-0.823,0.525,0.082500,0.388,-0.505,-0.227,0.525,0.082500,-0.823,-1.101,0.637,0.525,0.082500,0.867,2.376,-2.425,0.520,0.082500,-0.178,-3.578,1.092,0.530,0.082500,-0.305,-1.170,-0.447,0.525
0.085800,-0.164,-0.584,-5.580,0.525,0.085800,-1.253,-1.219,0.447,0.520,0.085800,-1.160,-0.750,0.584,0.520,0.085800,-0.593,1.194,0.027,0.525,0.085800,-1.321,-1.521,0.584,0.530,0.085800,-1.136,0.310,0.833,0.520,0.085800,-1.170,-2.381,-1.087,0.520,0.085800,0.310,-2.357,0.676,0.525,0.085800,-1.966,-0.422,2.918,0.520,0.085800,-0.940,-0.515,-0.208,0.525,0.085800,-0.637,-1.223,-2.044,0.525,0.085800,-0.989,-0.383,0.300,0.525,0.085800,-0.374,-0.173,0.335,0.525,0.085800,-0.164,0.877,-1.023,0.525,0.085800,-0.164,-0.002,-2.293,0.520,0.085800,-0.994,-1.976,-1.389,0.525,0.085800,0.339,2.073,-0.315,0.520,0.085800,-0.921,-0.935,-0.613,0.520,0.085800,-0.701,-1.365,-1.263,0.530,0.085800,0.339,0.164,-0.598,0.520,0.085800,-1.453,-2.352,0.286,0.525,0.085800,-1.194,-1.419,1.590,0.520,0.085800,-2.005,-3.499,1.189,0.525,0.085800,-1.380,0.652,4.325,0.525,0.085800,-0.691,-0.408,-0.886,0.525,0.085800,0.354,-0.501,-0.315,0.530,0.085800,-0.833,-1.057,0.618,0.525,0.085800,0.926,2.513,-2.317,0.520,0.085800,-0.291,-3.553,1.111,0.530,0.085800,-0.335,-1.179,-0.496,0.530
0.089100,-0.183,-0.642,-5.653,0.525,0.089100,-1.253,-1.165,0.466,0.520,0.089100,-1.145,-0.686,0.559,0.530,0.089100,-0.530,1.199,-0.085,0.525,0.089100,-1.321,-1.448,0.637,0.525,0.089100,-1.082,0.383,0.720,0.530,0.089100,-1.214,-2.454,-0.965,0.525,0.089100,0.212,-2.366,0.584,0.525,0.089100,-1.907,-0.056,2.864,0.525,0.089100,-0.926,-0.520,-0.256,0.525,0.089100,-0.667,-1.311,-2.063,0.525,0.089100,-0.965,-0.354,0.242,0.525,0.089100,-0.369,-0.164,0.261,0.525,0.089100,-0.125,0.872,-1.106,0.525,0.089100,-0.154,-0.027,-2.371,0.520,0.089100,-1.033,-2.059,-1.326,0.525,0.089100,0.403,2.083,-0.320,0.520,0.089100,-0.921,-0.965,-0.632,0.520,0.089100,-0.725,-1.424,-1.277,0.525,0.089100,0.335,0.178,-0.672,0.520,0.089100,-1.482,-2.303,0.432,0.525,0.089100,-1.199,-1.277,1.619,0.515,0.089100,-2.059,-3.289,1.541,0.525,0.089100,-1.302,0.979,4.173,0.530,0.089100,-0.681,-0.447,-0.950,0.525,0.089100,0.325,-0.491,-0.403,0.525,0.089100,-0.838,-1.009,0.603,0.525,0.089100,0.989,2.654,-2.195,0.525,0.089100,-0.413,-3.514,1.150,0.525,0.089100,-0.364,-1.184,-0.540,0.520
0.092400,-0.203,-0.706,-5.717,0.525,0.092400,-1.253,-1.111,0.481,0.520,0.092400,-1.126,-0.628,0.525,0.520,0.092400,-0.466,1.204,-0.198,0.530,0.092400,-1.326,-1.370,0.691,0.525,0.092400,-1.033,0.442,0.608,0.525,0.092400,-1.263,-2.523,-0.838,0.525,0.092400,0.125,-2.371,0.501,0.525,0.092400,-1.834,0.286,2.767,0.525,0.092400,-0.906,-0.525,-0.305,0.525,0.092400,-0.691,-1.399,-2.078,0.525,0.092400,-0.945,-0.330,0.183,0.520,0.092400,-0.364,-0.149,0.183,0.520,0.092400,-0.090,0.867,-1.194,0.520,0.092400,-0.149,-0.046,-2.454,0.520,0.092400,-1.067,-2.142,-1.248,0.530,0.092400,0.462,2.088,-0.305,0.520,0.092400,-0.921,-0.994,-0.657,0.525,0.092400,-0.755,-1.477,-1.272,0.525,0.092400,0.330,0.193,-0.745,0.520,0.092400,-1.521,-2.230,0.584,0.525,0.092400,-1.194,-1.131,1.639,0.525,0.092400,-2.103,-3.040,1.863,0.525,0.092400,-1.214,1.282,3.998,0.525,0.092400,-0.672,-0.486,-1.004,0.525,0.092400,0.300,-0.486,-0.486,0.525,0.092400,-0.847,-0.965,0.579,0.525,0.092400,1.053,2.791,-2.049,0.525,0.092400,-0.525,-3.470,1.204,0.520,0.092400,-0.393,-1.194,-0.589,0.525
0.095700,-0.222,-0.774,-5.780,0.520,0.095700,-1.243,-1.053,0.496,0.525,0.095700,-1.106,-0.574,0.491,0.525,0.095700,-0.408,1.204,-0.310,0.525,0.095700,-1.326,-1.287,0.730,0.525,0.095700,-0.974,0.491,0.496,0.525,0.095700,-1.306,-2.571,-0.691,0.520,0.095700,0.032,-2.366,0.432,0.525,0.095700,-1.746,0.608,2.630,0.520,0.095700,-0.891,-0.540,-0.359,0.520,0.095700,-0.716,-1.487,-2.088,0.520,0.095700,-0.921,-0.305,0.125,0.520,0.095700,-0.349,-0.139,0.105,0.525,0.095700,-0.056,0.862,-1.267,0.520,0.095700,-0.149,-0.066,-2.537,0.520,0.095700,-1.111,-2.220,-1.155,0.525,0.095700,0.520,2.098,-0.291,0.520,0.095700,-0.921,-1.023,-0.672,0.520,0.095700,-0.784,-1.531,-1.267,0.525,0.095700,0.325,0.208,-0.813,0.520,0.095700,-1.546,-2.147,0.730,0.525,0.095700,-1.194,-0.984,1.643,0.520,0.095700,-2.132,-2.742,2.176,0.520,0.095700,-1.116,1.556,3.817,0.525,0.095700,-0.672,-0.525,-1.062,0.525,0.095700,0.266,-0.476,-0.574,0.525,0.095700,-0.852,-0.926,0.549,0.525,0.095700,1.111,2.923,-1.883,0.520,0.095700,-0.632,-3.407,1.287,0.525,0.095700,-0.422,-1.204,-0.632,0.525
0.099000,-0.242,-0.852,-5.849,0.525,0.099000,-1.233,-0.994,0.496,0.525,0.099000,-1.087,-0.525,0.452,0.525,0.099000,-0.349,1.204,-0.408,0.525,0.099000,-1.326,-1.204,0.764,0.525,0.099000,-0.926,0.535,0.383,0.525,0.099000,-1.350,-2.611,-0.530,0.520,0.099000,-0.051,-2.361,0.379,0.525,0.099000,-1.658,0.901,2.474,0.525,0.099000,-0.882,-0.549,-0.403,0.525,0.099000,-0.745,-1.585,-2.078,0.530,0.099000,-0.896,-0.291,0.056,0.520,0.099000,-0.344,-0.129,0.027,0.525,0.099000,-0.022,0.867,-1.346,0.520,0.099000,-0.144,-0.085,-2.615,0.520,0.099000,-1.150,-2.293,-1.062,0.525,0.099000,0.579,2.107,-0.266,0.530,0.099000,-0.930,-1.053,-0.686,0.525,0.099000,-0.808,-1.595,-1.263,0.525,0.099000,0.320,0.232,-0.882,0.520,0.099000,-1.560,-2.044,0.872,0.525,0.099000,-1.184,-0.842,1.629,0.525,0.099000,-2.147,-2.415,2.444,0.525,0.099000,-1.013,1.795,3.636,0.525,0.099000,-0.662,-0.569,-1.121,0.525,0.099000,0.247,-0.462,-0.657,0.525,0.099000,-0.852,-0.882,0.525,0.525,0.099000,1.184,3.055,-1.702,0.520,0.099000,-0.730,-3.333,1.375,0.525,0.099000,-0.452,-1.219,-0.672,0.530
0.102300,-0.266,-0.930,-5.912,0.525,0.102300,-1.223,-0.935,0.501,0.525,0.102300,-1.067,-0.476,0.408,0.520,0.102300,-0.295,1.199,-0.505,0.525,0.102300,-1.321,-1.121,0.789,0.530,0.102300,-0.867,0.564,0.271,0.525,0.102300,-1.399,-2.645,-0.364,0.520,0.102300,-0.139,-2.352,0.339,0.520,0.102300,-1.560,1.160,2.283,0.525,0.102300,-0.867,-0.564,-0.452,0.520,0.102300,-0.779,-1.678,-2.068,0.525,0.102300,-0.877,-0.276,-0.007,0.520,0.102300,-0.335,-0.125,-0.051,0.520,0.102300,0.007,0.867,-1.419,0.520,0.102300,-0.144,-0.105,-2.694,0.520,0.102300,-1.199,-2.357,-0.950,0.525,0.102300,0.637,2.112,-0.227,0.525,0.102300,-0.935,-1.092,-0.696,0.525,0.102300,-0.838,-1.653,-1.243,0.525,0.102300,0.315,0.252,-0.950,0.525,0.102300,-1.580,-1.927,0.999,0.525,0.102300,-1.165,-0.706,1.614,0.525,0.102300,-2.151,-2.049,2.669,0.525,0.102300,-0.911,2.005,3.451,0.525,0.102300,-0.662,-0.613,-1.179,0.525,0.102300,0.212,-0.457,-0.740,0.525,0.102300,-0.852,-0.842,0.491,0.525,0.102300,1.253,3.177,-1.497,0.520,0.102300,-0.823,-3.245,1.487,0.520,0.102300,-0.481,-1.233,-0.711,0.525
0.105600,-0.291,-1.023,-5.971,0.520,0.105600,-1.214,-0.877,0.496,0.525,0.105600,-1.043,-0.437,0.354,0.520,0.105600,-0.242,1.194,-0.593,0.520,0.105600,-1.311,-1.033,0.799,0.530,0.105600,-0.818,0.589,0.159,0.525,0.105600,-1.443,-2.654,-0.193,0.520,0.105600,-0.212,-2.342,0.305,0.520,0.105600,-1.458,1.394,2.088,0.525,0.105600,-0.857,-0.584,-0.501,0.520,0.105600,-0.813,-1.785,-2.049,0.525,0.105600,-0.852,-0.266,-0.076,0.525,0.105600,-0.325,-0.115,-0.125,0.530,0.105600,0.037,0.872,-1.492,0.520,0.105600,-0.144,-0.129,-2.772,0.525,0.105600,-1.243,-2.415,-0.823,0.520,0.105600,0.691,2.117,-0.178,0.525,0.105600,-0.935,-1.126,-0.706,0.525,0.105600,-0.872,-1.717,-1.223,0.525,0.105600,0.315,0.271,-1.023,0.520,0.105600,-1.585,-1.800,1.121,0.520,0.105600,-1.145,-0.564,1.580,0.525,0.105600,-2.142,-1.658,2.850,0.530,0.105600,-0.799,2.186,3.275,0.530,0.105600,-0.662,-0.657,-1.228,0.525,0.105600,0.188,-0.442,-0.823,0.525,0.105600,-0.852,-0.803,0.457,0.530,0.105600,1.326,3.289,-1.263,0.520,0.105600,-0.911,-3.148,1.604,0.520,0.105600,-0.510,-1.253,-0.740,0.525
0.108900,-0.325,-1.116,-6.024,0.525,0.108900,-1.204,-0.828,0.481,0.525,0.108900,-1.023,-0.403,0.300,0.520,0.108900,-0.188,1.194,-0.686,0.520,0.108900,-1.297,-0.950,0.813,0.525,0.108900,-0.769,0.608,0.046,0.525,0.108900,-1.487,-2.650,-0.012,0.520,0.108900,-0.291,-2.327,0.286,0.525,0.108900,-1.350,1.590,1.878,0.525,0.108900,-0.847,-0.598,-0.545,0.525,0.108900,-0.852,-1.893,-2.020,0.525,0.108900,-0.828,-0.261,-0.139,0.520,0.108900,-0.320,-0.115,-0.203,0.525,0.108900,0.071,0.886,-1.560,0.520,0.108900,-0.144,-0.154,-2.850,0.520,0.108900,-1.287,-2.474,-0.696,0.525,0.108900,0.740,2.112,-0.125,0.525,0.108900,-0.950,-1.160,-0.711,0.525,0.108900,-0.896,-1.775,-1.189,0.525,0.108900,0.320,0.291,-1.092,0.525,0.108900,-1.590,-1.658,1.228,0.525,0.108900,-1.121,-0.432,1.536,0.525,0.108900,-2.117,-1.258,2.967,0.530,0.108900,-0.691,2.332,3.118,0.525,0.108900,-0.667,-0.711,-1.277,0.520,0.108900,0.173,-0.427,-0.901,0.525,0.108900,-0.847,-0.769,0.427,0.525,0.108900,1.399,3.382,-1.004,0.520,0.108900,-0.979,-3.026,1.736,0.525,0.108900,-0.535,-1.267,-0.774,0.520
0.112200,-0.354,-1.228,-6.068,0.520,0.112200,-1.189,-0.774,0.466,0.525,0.112200,-0.994,-0.369,0.247,0.520,0.112200,-0.139,1.189,-0.774,0.520,0.112200,-1.287,-0.857,0.813,0.525,0.112200,-0.720,0.613,-0.061,0.530,0.112200,-1.531,-2.620,0.178,0.520,0.112200,-0.364,-2.313,0.276,0.520,0.112200,-1.243,1.751,1.663,0.525,0.112200,-0.842,-0.623,-0.598,0.520,0.112200,-0.891,-1.995,-1.971,0.530,0.112200,-0.813,-0.261,-0.208,0.525,0.112200,-0.310,-0.110,-0.281,0.520,0.112200,0.100,0.891,-1.629,0.525,0.112200,-0.144,-0.178,-2.928,0.520,0.112200,-1.326,-2.513,-0.549,0.525,0.112200,0.794,2.117,-0.071,0.525,0.112200,-0.955,-1.199,-0.711,0.525,0.112200,-0.930,-1.839,-1.150,0.525,0.112200,0.315,0.320,-1.160,0.520,0.112200,-1.595,-1.502,1.316,0.525,0.112200,-1.096,-0.310,1.482,0.525,0.112200,-2.078,-0.852,3.031,0.530,0.112200,-0.579,2.449,2.962,0.525,0.112200,-0.662,-0.759,-1.326,0.520,0.112200,0.149,-0.418,-0.984,0.525,0.112200,-0.842,-0.735,0.383,0.525,0.112200,1.473,3.451,-0.730,0.525,0.112200,-1.053,-2.889,1.863,0.525,0.112200,-0.564,-1.297,-0.808,0.520
0.115500,-0.383,-1.346,-6.117,0.530,0.115500,-1.170,-0.720,0.452,0.525,0.115500,-0.974,-0.339,0.188,0.525,0.115500,-0.090,1.184,-0.852,0.520,0.115500,-1.267,-0.774,0.803,0.525,0.115500,-0.672,0.618,-0.173,0.530,0.115500,-1.570,-2.576,0.364,0.520,0.115500,-0.432,-2.298,0.276,0.520,0.115500,-1.131,1.888,1.463,0.520,0.115500,-0.833,-0.652,-0.642,0.525,0.115500,-0.935,-2.107,-1.922,0.525,0.115500,-0.789,-0.266,-0.276,0.525,0.115500,-0.300,-0.110,-0.359,0.520,0.115500,0.129,0.911,-1.692,0.525,0.115500,-0.144,-0.203,-3.011,0.525,0.115500,-1.365,-2.542,-0.393,0.525,0.115500,0.838,2.112,-0.002,0.525,0.115500,-0.965,-1.233,-0.711,0.525,0.115500,-0.965,-1.902,-1.101,0.520,0.115500,0.315,0.354,-1.219,0.525,0.115500,-1.590,-1.341,1.389,0.525,0.115500,-1.067,-0.193,1.414,0.530,0.115500,-2.024,-0.457,3.040,0.525,0.115500,-0.466,2.552,2.835,0.530,0.115500,-0.667,-0.818,-1.370,0.520,0.115500,0.125,-0.403,-1.062,0.525,0.115500,-0.838,-0.706,0.344,0.520,0.115500,1.546,3.499,-0.437,0.525,0.115500,-1.116,-2.747,2.000,0.520,0.115500,-0.589,-1.316,-0.833,0.520
0.118800,-0.422,-1.477,-6.142,0.525,0.118800,-1.155,-0.672,0.422,0.525,0.118800,-0.950,-0.315,0.125,0.525,0.118800,-0.046,1.184,-0.926,0.520,0.118800,-1.253,-0.686,0.779,0.520,0.118800,-0.628,0.613,-0.276,0.530,0.118800,-1.604,-2.508,0.554,0.525,0.118800,-0.501,-2.283,0.276,0.520,0.118800,-1.018,2.000,1.263,0.525,0.118800,-0.823,-0.676,-0.681,0.525,0.118800,-0.979,-2.220,-1.849,0.525,0.118800,-0.769,-0.271,-0.349,0.525,0.118800,-0.291,-0.110,-0.437,0.520,0.118800,0.154,0.930,-1.756,0.525,0.118800,-0.149,-0.227,-3.089,0.520,0.118800,-1.414,-2.557,-0.237,0.520,0.118800,0.882,2.098,0.071,0.525,0.118800,-0.979,-1.277,-0.706,0.525,0.118800,-0.999,-1.966,-1.048,0.520,0.118800,0.320,0.379,-1.292,0.525,0.118800,-1.575,-1.175,1.438,0.525,0.118800,-1.033,-0.081,1.346,0.525,0.118800,-1.966,-0.076,2.996,0.520,0.118800,-0.354,2.615,2.723,0.520,0.118800,-0.676,-0.872,-1.414,0.520,0.118800,0.105,-0.398,-1.145,0.525,0.118800,-0.833,-0.672,0.305,0.520,0.118800,1.614,3.514,-0.125,0.525,0.118800,-1.170,-2.571,2.132,0.520,0.118800,-0.613,-1.341,-0.852,0.520
0.122100,-0.462,-1.619,-6.171,0.520,0.122100,-1.136,-0.628,0.393,0.525,0.122100,-0.926,-0.295,0.061,0.525,0.122100,-0.002,1.189,-0.994,0.525,0.122100,-1.228,-0.608,0.755,0.520,0.122100,-0.579,0.613,-0.379,0.525,0.122100,-1.634,-2.415,0.735,0.525,0.122100,-0.564,-2.259,0.295,0.525,0.122100,-0.906,2.093,1.077,0.525,0.122100,-0.818,-0.706,-0.725,0.525,0.122100,-1.023,-2.332,-1.766,0.525,0.122100,-0.750,-0.281,-0.418,0.525,0.122100,-0.291,-0.120,-0.515,0.520,0.122100,0.188,0.950,-1.814,0.525,0.122100,-0.149,-0.261,-3.167,0.525,0.122100,-1.453,-2.557,-0.066,0.520,0.122100,0.926,2.078,0.149,0.525,0.122100,-0.989,-1.306,-0.691,0.520,0.122100,-1.038,-2.029,-0.984,0.520,0.122100,0.325,0.408,-1.355,0.520,0.122100,-1.556,-1.009,1.468,0.525,0.122100,-0.999,0.012,1.263,0.530,0.122100,-1.888,0.300,2.899,0.525,0.122100,-0.247,2.669,2.630,0.525,0.122100,-0.681,-0.926,-1.458,0.520,0.122100,0.090,-0.383,-1.228,0.525,0.122100,-0.828,-0.647,0.256,0.520,0.122100,1.683,3.485,0.193,0.525,0.122100,-1.219,-2.386,2.254,0.525,0.122100,-0.637,-1.370,-0.867,0.525
